LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-73.211726,44.4584707,79,BIRCHCLIFF PW,,,,,,,2c8472561c633538
-73.2007022,44.4583741,789,SOUTH PROSPECT ST,,,,,,,c522f80fc0982b4e
-73.2078137,44.4586034,240,SHELBURNE ST,,,,,,,ec932be1cf42cd88
-73.2204942,44.458573,80,CENTRAL AV,,,,,,,8175b5ad6e767edf
-73.2057554,44.4585594,60,CLYMER ST,,,,,,,8918b2e7e2e929ef
-73.2059454,44.4585719,54,CLYMER ST,,,,,,,544697b9dc39f279
-73.2043491,44.4585941,85,CRESCENT RD,,,,,,,a4a66480a7202e59
-73.2210688,44.4585825,79,CENTRAL AV,,,,,,,36fe9e1c7e502231
-73.206232,44.4585871,50,CLYMER ST,,,,,,,6a6a1e876b67241b
-73.2065162,44.4586033,38,CLYMER ST,,,,,,,dfd4a15e22e03f60
-73.2046327,44.4586276,62,CRESCENT TR,,,,,,,0b56fd11513e7684
-73.2067065,44.458615,36,CLYMER ST,,,,,,,1909b01e427eda88
-73.2068978,44.4586264,30,CLYMER ST,,,,,,,9b7503abd5e96f5d
-73.2016079,44.4586083,236,PROSPECT PW,,,,,,,f33e3f3311205718
-73.2070892,44.4586372,0,CLYMER ST,,,,,,,f377c30adfa04676
-73.213793,44.4585583,750,PINE ST,,,,,,,16cb579b51f785d5
-73.2073747,44.4586531,22,CLYMER ST,,,,,,,b568d13a257b951c
-73.2078013,44.4587525,234,SHELBURNE ST,,,,,,,5278d1e15ecf96f9
-73.2214552,44.4586061,29,HARRISON AV,,,,,,,2cb4a4d79ca48373
-73.2210711,44.4587201,0,CENTRAL AV,,,,,,,3177cb567e6881f2
-73.2206087,44.4587073,41,HARRISON AV,,,,,,,8bac01729e0aa9db
-73.2204663,44.4587092,47,HARRISON AV,,,,,,,242b4f6c8e93e3df
-73.2203563,44.4587101,49,HARRISON AV,,,,,,,66429f9e533e63c7
-73.2201778,44.4584307,53,HARRISON AV,,,,,,,1daa8db3f86ad4dd
-73.2200091,44.458433,59,HARRISON AV,,,,,,,24f6542688d431c6
-73.2198911,44.4584297,61,HARRISON AV,,,,,,,98da83fd559dc2da
-73.2197754,44.4584331,65,HARRISON AV,,,,,,,8483f907fdd911ab
-73.219661,44.458432,67,HARRISON AV,,,,,,,c61f8998d9217561
-73.2194896,44.4584347,71,HARRISON AV,,,,,,,4d16fdd1a7f6a65e
-73.2192549,44.4584309,77,HARRISON AV,,,,,,,5d040f0ab6874081
-73.2190162,44.4584474,83,HARRISON AV,,,,,,,415e87eaae2095a7
-73.2121318,44.4585328,73,BIRCHCLIFF PW,,,,,,,1943e6245135b4f0
-73.209217,44.4587783,6,LINDEN TR,,,,,,,462c3c5c4076565a
-73.2085848,44.4587678,237,SHELBURNE ST,,,,,,,fbe276492dce8fc6
-73.2088706,44.4587841,154,BIRCHCLIFF PW,,,,,,,0593fa377f5a13ac
-73.209828,44.4588142,3,LINDEN TR,,,,,,,0565821c5b469bbc
-73.2102088,44.4588243,6,ALDER LN,,,,,,,be41638208852274
-73.2107803,44.4588366,3,ALDER LN,,,,,,,9697e54974c83a25
-73.2044055,44.4588782,95,CRESCENT RD,,,,,,,0fa0db2fbded856e
-73.2003078,44.4587705,780,SOUTH PROSPECT ST,,,,,,,964cf89e27e02218
-73.2111614,44.4588731,2,BITTERSWEET LN,,,,,,,c9fc9a75fb8b8e60
-73.2086819,44.4589787,227,SHELBURNE ST,,,,,,,6a479da96332cece
-73.2033669,44.458836,15,WOODCREST LN,,,,,,,172b6e102114c400
-73.206918,44.4588936,228,SHELBURNE ST,,,,,,,c6a60e779c1ee33d
-73.2037245,44.4588532,88,CRESCENT RD,,,,,,,7b0c138b3df924bb
-73.2091854,44.4590024,14,LINDEN TR,,,,,,,b47a414370221d8d
-73.2118106,44.4589273,1,BITTERSWEET LN,,,,,,,44443266f9978970
-73.2101623,44.459032,14,ALDER LN,,,,,,,6aebb5570083dd42
-73.2097813,44.4590222,11,LINDEN TR,,,,,,,30bda9e0c1583330
-73.2054035,44.4588265,65,CRESCENT TR,,,,,,,723deadf81d61c5e
-73.2025919,44.4588303,25,WOODCREST LN,,,,,,,adc34e940234af48
-73.20145,44.4589185,246,PROSPECT PW,,,,,,,4109915df46ef564
-73.2050326,44.4590166,71,CRESCENT TR,,,,,,,e637bc1011d4fc26
-73.2194582,44.459035,74,CONGER AV,,,,,,,6ff76f47f9760f83
-73.2107353,44.459059,13,ALDER LN,,,,,,,a24c3433d2661a06
-73.2086722,44.4591141,221,SHELBURNE ST,,,,,,,520afb5b7a2ec511
-73.2212723,44.4590214,65,CENTRAL AV,,,,,,,90307dac2cec6789
-73.2043696,44.4591314,105,CRESCENT RD,,,,,,,b61f1f4855675603
-73.2125466,44.4587641,53,BIRCHCLIFF PW,,,,,,,15f20558ac5d8102
-73.2136476,44.4589235,748,PINE ST,,,,,,,2ce1011fd76e181f
-73.212942,44.4587795,41,BIRCHCLIFF PW,,,,,,,f37c39232855d84b
-73.2111085,44.4591267,16,BITTERSWEET LN,,,,,,,ad3de0bfeebbb9cd
-73.207519,44.4591553,220,SHELBURNE ST,,,,,,,c1d81c2b7d235247
-73.2117342,44.4591459,15,BITTERSWEET LN,,,,,,,4d5b9db6da257c94
-73.2062515,44.4591593,45,ALFRED TR,,,,,,,98fdbdec7513eb61
-73.2086605,44.459254,215,SHELBURNE ST,,,,,,,320522b9c4c5ef41
-73.2091566,44.4592206,22,LINDEN TR,,,,,,,b2b307b89976f94c
-73.2101258,44.4592326,22,ALDER LN,,,,,,,609a5ce65e58a377
-73.2097422,44.459227,19,LINDEN TR,,,,,,,0652d47b83df44fd
-73.2065665,44.4591757,35,ALFRED TR,,,,,,,70a489a538346aea
-73.2193987,44.4592139,68,CONGER AV,,,,,,,c9bd9579e2b55fb3
-73.219229,44.4590877,78,HARRISON AV,,,,,,,f788a4a414ee2083
-73.2190084,44.4591245,84,HARRISON AV,,,,,,,ce36067707ebbbd4
-73.2212747,44.4592038,59,CENTRAL AV,,,,,,,cff705df956a9c6d
-73.205771,44.4591419,0,ALFRED TR,,,,,,,3ec367764249144f
-73.2106954,44.4592784,21,ALDER LN,,,,,,,d93edda84dc17f40
-73.2152073,44.458943,747,PINE ST,,,,,,,4ab0bee720c20cb1
-73.2212791,44.4593287,55,CENTRAL AV,,,,,,,2f1f23185be5d3ee
-73.2178199,44.4589215,68,SEARS LN,,,,,,,c416a59cde9ea5e6
-73.2068288,44.4592395,31,ALFRED ST,,,,,,,7748c0ac4ae57937
-73.2167364,44.4589766,48,SEARS LN,,,,,,,488b5c368ad5a0a5
-73.2161755,44.4589733,40,SEARS LN,,,,,,,30e6e031c4975bc2
-73.2157669,44.4593965,0,- -,,,,,,,2d5231f5013356d5
-73.2086485,44.4593915,213,SHELBURNE ST,,,,,,,6a1f90acc1dfe7ae
-73.2070199,44.4592493,27,ALFRED ST,,,,,,,daaec5d3e3a7d4e5
-73.2110682,44.4593431,24,BITTERSWEET LN,,,,,,,76b252517575667c
-73.2116828,44.4593637,23,BITTERSWEET LN,,,,,,,79694333ba5d0386
-73.2072402,44.459261,21,ALFRED ST,,,,,,,b261d5d9aa296488
-73.2043478,44.4593745,115,CRESCENT RD,,,,,,,e14cb575e898bf32
-73.2074336,44.4593846,15,ALFRED ST,,,,,,,f22eb1b9c8af85c2
-73.207576,44.4593923,11,ALFRED ST,,,,,,,615de5fd69f7668c
-73.2078218,44.4592924,210,SHELBURNE ST,,,,,,,77c8bdc35e347262
-73.2192284,44.4593787,62,CONGER AV,,,,,,,4b19bd3fecc0c728
-73.206436,44.4593971,0,ALFRED TR,,,,,,,2276272d01a755cf
-73.2009133,44.45936,757,SOUTH PROSPECT ST,,,,,,,46c75dd56cbe3633
-73.2212773,44.4594149,53,CENTRAL AV,,,,,,,2e86227e3e8bb9ec
-73.2100938,44.4594348,28,ALDER LN,,,,,,,125fe67b4dfbf0aa
-73.2097091,44.4594303,27,LINDEN TR,,,,,,,761384f9e227d6df
-73.2121162,44.4593045,52,BIRCHCLIFF PW,,,,,,,b9724a3637f8672b
-73.2091292,44.4594383,30,LINDEN TR,,,,,,,9e259278cb9c9eca
-73.2013171,44.4592192,777,SOUTH PROSPECT ST,,,,,,,e76cba869bc9b620
-73.205847,44.4594937,46,ALFRED TR,,,,,,,e8c8017adcebed0b
-73.2086345,44.4595243,209,SHELBURNE ST,,,,,,,b3230b4ef8ac9a57
-73.2106565,44.4594963,29,ALDER LN,,,,,,,776be5560a21c2d6
-73.2064816,44.4595326,44,PERROTTA PL,,,,,,,a9b8c1866f5c63fb
-73.2124072,44.4594224,141,CHERRY LN,,,,,,,de6637cd0c8e4d91
-73.2035186,44.4594571,120,CRESCENT RD,,,,,,,eff24104d89f5b79
-73.2030507,44.4594448,20,WOODCREST LN,,,,,,,755e081d51a9d49d
-73.2023292,44.4594248,34,WOODCREST LN,,,,,,,231e7ffa3d1a4274
-73.2129634,44.4594977,146,CHERRY LN,,,,,,,f804b829fe0e43b0
-73.2192327,44.4595402,56,CONGER AV,,,,,,,3abf6d09b94da763
-73.2110275,44.4595592,32,BITTERSWEET LN,,,,,,,7b4c76d10935b72e
-73.2116691,44.4595756,31,BITTERSWEET LN,,,,,,,59ff0d0a058b9376
-73.2212821,44.4595444,47,CENTRAL AV,,,,,,,e9d57f053305d110
-73.209677,44.4596296,35,LINDEN TR,,,,,,,08ce8a89220da4dd
-73.2086234,44.4596607,203,SHELBURNE ST,,,,,,,589daf64bfa6481b
-73.2100647,44.4596386,36,ALDER LN,,,,,,,b89b3ee30708b15c
-73.2041999,44.4596548,125,CRESCENT RD,,,,,,,8be19d6ad6abfea8
-73.2091039,44.4596569,38,LINDEN TR,,,,,,,4e0804c76af7cec2
-73.2060855,44.4596921,38,PERROTTA PL,,,,,,,f0b26cd8f258cd80
-73.215108,44.4595667,703,PINE ST,,,,,,,9e239bd36304ddc9
-73.2204809,44.4596941,42,CENTRAL AV,,,,,,,e567ec08b721adcf
-73.2106286,44.4597155,37,ALDER LN,,,,,,,8189e327ba6bd731
-73.2202105,44.4593264,0,CENTRAL AV,,,,,,,80f45e07f8afd0ee
-73.2121665,44.4596756,135,CHERRY LN,,,,,,,d216b584aa03f699
-73.2069665,44.4597322,30,ALFRED ST,,,,,,,08bdd6c77359723d
-73.2072331,44.4597436,22,ALFRED ST,,,,,,,3714e829edd4c945
-73.2086099,44.4597968,197,SHELBURNE ST,,,,,,,929ead07367d051f
-73.2212562,44.4597267,41,CENTRAL AV,,,,,,,6753fc81f9174101
-73.2129176,44.4597484,136,CHERRY LN,,,,,,,0a2957a6b11dfe87
-73.2061133,44.459845,30,PERROTTA PL,,,,,,,2e5c0361591f5006
-73.2137665,44.4596101,716,PINE ST,,,,,,,7efb70e502cc4928
-73.2096554,44.4598293,43,LINDEN TR,,,,,,,f98e7108dde17e54
-73.2192373,44.4597495,46,CONGER AV,,,,,,,285103272971eb5e
-73.2100411,44.4598424,44,ALDER LN,,,,,,,ff0a16b158446a25
-73.2205702,44.4598299,40,CENTRAL AV,,,,,,,60b20b7b39710599
-73.2090822,44.4598762,46,LINDEN TR,,,,,,,f06eee3e1c35f719
-73.205348,44.45988,21,REDSTONE TR,,,,,,,5aafe635959f9c99
-73.2085979,44.4599324,193,SHELBURNE ST,,,,,,,76160b287ca66262
-73.2070918,44.4599423,29,PERROTTA PL,,,,,,,0de59506cb6c45f6
-73.2074854,44.4598228,10,ALFRED ST,,,,,,,df3e0b7a748fb1d2
-73.2077728,44.4598365,200,SHELBURNE ST,,,,,,,3c3b384e97434fbf
-73.2041646,44.459931,137,CRESCENT RD,,,,,,,6d27dec701469217
-73.2035178,44.4598797,136,CRESCENT RD,,,,,,,235afadcee04762f
-73.2106112,44.4599342,45,ALDER LN,,,,,,,02f4a1f19892e1b5
-73.2031353,44.4598886,15,MOUNT VIEW CT,,,,,,,6a8a474593fa71b4
-73.2061329,44.4599827,22,PERROTTA PL,,,,,,,d25d689e03a903f5
-73.2109504,44.4598492,42,BITTERSWEET LN,,,,,,,9881cd0b961ba42e
-73.2151278,44.4598951,701,PINE ST,,,,,,,2e2e58825339da97
-73.2227827,44.458813,10,HARBOR WATCH RD,,,,,,,ff9037223cda09be
-73.2215305,44.4598953,35,WRIGHT AV,,,,,,,44b0502cbb4d959e
-73.2212882,44.4599311,47,WRIGHT AV,,,,,,,4e7c142ea011017e
-73.2210384,44.4599336,31,CENTRAL AV,,,,,,,23b24d0290dbe36a
-73.2010047,44.4596933,260,CRESCENT RD,,,,,,,9b4ad3d50caf7a49
-73.2121226,44.4599425,125,CHERRY LN,,,,,,,c1d5e99af36518c4
-73.2205713,44.4599696,32,CENTRAL AV,,,,,,,fd7b9f392204c5b8
-73.2202742,44.4599053,67,WRIGHT AV,,,,,,,95ca24e8f5fcb200
-73.2199464,44.4599128,37,CONGER AV,,,,,,,ef634ce70e7fed59
-73.2192401,44.4599642,42,CONGER AV,,,,,,,54e1bf236aa6ee75
-73.2070798,44.4600776,25,PERROTTA PL,,,,,,,3385ca1ad5b3ee9e
-73.2128709,44.4599894,128,CHERRY LN,,,,,,,e975371baf968bad
-73.2076355,44.4601015,188,SHELBURNE ST,,,,,,,4e1afb8498e4768a
-73.2096362,44.4600492,51,LINDEN TR,,,,,,,8fa0718f7f8731aa
-73.2085857,44.4600848,187,SHELBURNE ST,,,,,,,1981803303517e68
-73.2026948,44.459953,6,MOUNT VIEW CT,,,,,,,0057915d3e3da396
-73.2100215,44.4600596,52,ALDER LN,,,,,,,8a506b97b3d7b0d8
-73.2061553,44.460121,18,PERROTTA PL,,,,,,,e5848c7e42e4dfcb
-73.2137959,44.4600324,696,PINE ST,,,,,,,95df110602f6e9b3
-73.2090585,44.4601074,54,LINDEN TR,,,,,,,0bdb65f0173395f6
-73.2054263,44.4601297,13,REDSTONE TR,,,,,,,336046e36e57c07b
-73.2193667,44.4601161,34,CONGER AV,,,,,,,47e25f040bf509ba
-73.2070469,44.4602119,19,PERROTTA PL,,,,,,,bde423fd4de9eed9
-73.201437,44.4599158,258,CRESCENT RD,,,,,,,b43d2d26f3f8cf1e
-73.2105921,44.4601635,53,ALDER LN,,,,,,,00c2f5da41a89334
-73.2041733,44.4602017,145,CRESCENT RD,,,,,,,5a5bafc67286ab43
-73.2085695,44.4602384,183,SHELBURNE ST,,,,,,,8df13a4ed4b05e57
-73.2076001,44.4602419,182,SHELBURNE ST,,,,,,,be1961a94bdbe1a6
-73.2061465,44.4602575,12,PERROTTA PL,,,,,,,737e61e8ca528423
-73.2054338,44.4603107,9,REDSTONE TR,,,,,,,90bf11456a7ae4b2
-73.2151434,44.4601807,699,PINE ST,,,,,,,e0047b0fdcab6e34
-73.2096191,44.4602698,59,LINDEN TR,,,,,,,7773308a9d0e1364
-73.2100015,44.4602762,58,ALDER LN,,,,,,,5a8eea8fbf87bf65
-73.2203368,44.4602461,70,WRIGHT AV,,,,,,,fdfd5b17a8936b0d
-73.2200103,44.4602489,29,CONGER AV,,,,,,,ba3965f4b5d98a9b
-73.2193723,44.4602582,28,CONGER AV,,,,,,,a6b7205995cf22f2
-73.2120895,44.4602233,117,CHERRY LN,,,,,,,07fddfb8081189da
-73.2205781,44.4602525,28,CENTRAL AV,,,,,,,ade7d9ffb26d374b
-73.2070529,44.460351,15,PERROTTA PL,,,,,,,6f3ba7ca18b46aee
-73.2210985,44.4602617,56,WRIGHT AV,,,,,,,bbed76ca18b9ffe6
-73.2014988,44.4601959,246,CRESCENT RD,,,,,,,cd001ea0703477c0
-73.2115684,44.4602749,57,BITTERSWEET LN,,,,,,,34465922f432598e
-73.2085561,44.4603761,177,SHELBURNE ST,,,,,,,a56693d65636d313
-73.2034977,44.4603552,152,CRESCENT RD,,,,,,,660f814ee78b96d0
-73.209042,44.4603421,62,LINDEN TR,,,,,,,2456741fb7722188
-73.2138099,44.4603154,688,PINE ST,,,,,,,252a39455eb5f41a
-73.2109287,44.4602745,58,BITTERSWEET LN,,,,,,,f369ff7b95b92d40
-73.2030319,44.4603942,4,MOUNT VIEW CT,,,,,,,9269a958041a144c
-73.2063102,44.4604018,8,PERROTTA PL,,,,,,,ff48bb671a6c641a
-73.2076021,44.4604075,176,SHELBURNE ST,,,,,,,a9d3af2dd9b4552a
-73.2105718,44.4603932,59,ALDER LN,,,,,,,195503dc70a43c55
-73.2204874,44.4603881,20,CENTRAL AV,,,,,,,060a00a5d1105ad6
-73.2200125,44.4603875,27,CONGER AV,,,,,,,24cdafa3370e72c7
-73.2193743,44.4603966,24,CONGER AV,,,,,,,9a3b94c132ac8e7b
-73.2054154,44.4604664,67,HOOVER ST,,,,,,,ea1dce39ea49a91c
-73.2057295,44.4604343,57,HOOVER ST,,,,,,,db585b7303e2aa45
-73.2060298,44.4604855,53,HOOVER ST,,,,,,,4af5c7c68b8781a4
-73.204196,44.4604731,151,CRESCENT RD,,,,,,,f8c084b25b8ab23b
-73.2099853,44.4604766,64,ALDER LN,,,,,,,209eac39eb691f10
-73.2096029,44.4604756,65,LINDEN TR,,,,,,,a6d343c871323eaa
-73.2064022,44.4605485,4,PERROTTA PL,,,,,,,88fa25287be1b43f
-73.2069383,44.4605162,5,PERROTTA PL,,,,,,,a5522f152b52cf6f
-73.2120763,44.460481,107,CHERRY LN,,,,,,,8a8a29db10258247
-73.2072052,44.4605289,19,HOOVER ST,,,,,,,c8f622b0bf07ac6a
-73.212858,44.4603524,122,CHERRY LN,,,,,,,e93ee6fc23f3e0b1
-73.207416,44.4605645,11,HOOVER ST,,,,,,,73636f149d13238f
-73.2115913,44.4605152,67,BITTERSWEET LN,,,,,,,2a73b90d7a5b5555
-73.2077028,44.4605757,170,SHELBURNE ST,,,,,,,a14052f037385287
-73.2213795,44.4603708,44,WRIGHT AV,,,,,,,815a48b46fac10d0
-73.2216686,44.4603438,38,WRIGHT AV,,,,,,,b4b0d1748d033aa8
-73.2204963,44.4605201,14,CENTRAL AV,,,,,,,cb6a55debd8f2ab5
-73.2200178,44.4605225,25,CONGER AV,,,,,,,c08d44b5a6b85364
-73.219035,44.4603332,36,CONGER AV,,,,,,,50bc70bc895684d6
-73.2193758,44.4605376,20,CONGER AV,,,,,,,636564d85bdcce1a
-73.20902,44.4605652,70,LINDEN TR,,,,,,,e9f90cffee8e1c23
-73.2109307,44.4605795,68,BITTERSWEET LN,,,,,,,71d1442d0d3df998
-73.2151646,44.4604995,683,PINE ST,,,,,,,4c7dcd7108e5cffb
-73.2020749,44.4602533,224,CRESCENT RD,,,,,,,62af62eb73e1e0e7
-73.2024757,44.4604206,0,- -,,,,,,,fb6dba036212931c
-73.2035066,44.4606308,162,CRESCENT RD,,,,,,,fccf8bf73a1f33fc
-73.210552,44.4606122,69,ALDER LN,,,,,,,3be31641a314b8ae
-73.2030471,44.4606517,192,CRESCENT RD,,,,,,,4ce6d29fffb554b9
-73.2026049,44.4605304,208,CRESCENT RD,,,,,,,dd6ec03a39bae5c7
-73.2138288,44.4605898,676,PINE ST,,,,,,,8abf95721e46e7af
-73.2099684,44.4606789,72,ALDER LN,,,,,,,7c2469bea60311cd
-73.2095842,44.4606822,73,LINDEN TR,,,,,,,fe308875f1f7213d
-73.219874,44.4606626,15,CONGER AV,,,,,,,17e36a78df010fb2
-73.20661,44.460766,34,HOOVER ST,,,,,,,5019e5d98906ff76
-73.2008861,44.4606094,245,CRESCENT RD,,,,,,,d94f4383d54a7610
-73.2120588,44.4607017,101,CHERRY LN,,,,,,,40ed3870bdab47f7
-73.2193633,44.4606953,14,CONGER AV,,,,,,,c97c18a3c23ec72b
-73.2206325,44.4606802,10,CENTRAL AV,,,,,,,8d3fac0415e83981
-73.2072362,44.4608014,16,HOOVER ST,,,,,,,e59c154b89948bcf
-73.2115684,44.4607317,75,BITTERSWEET LN,,,,,,,5211e8821a09aa86
-73.2128651,44.4607078,102,CHERRY LN,,,,,,,cdf71bdad864faf1
-73.2042536,44.4607551,165,CRESCENT RD,,,,,,,6ce75753a2b83166
-73.2077363,44.4608221,160,SHELBURNE ST,,,,,,,cb30fa6219b5b87f
-73.2109158,44.460795,76,BITTERSWEET LN,,,,,,,0993daefaa9546d1
-73.2066019,44.4608788,8,LUDWIG CT,,,,,,,ef93db8e5f202282
-73.2070811,44.4608646,24,HOOVER ST,,,,,,,17449da7a0dcf84b
-73.2105329,44.4608314,77,ALDER LN,,,,,,,1c16efb6e183330c
-73.2089981,44.4608151,80,LINDEN TR,,,,,,,30a81816121060fd
-73.2099517,44.4608817,78,ALDER LN,,,,,,,7b533d4d92da1d20
-73.209567,44.4608877,79,LINDEN TR,,,,,,,5cba73a34e797685
-73.2193655,44.4608565,8,CONGER AV,,,,,,,e30630bc4aba3311
-73.2074462,44.4608842,10,HOOVER ST,,,,,,,06ab02ceeeca01dd
-73.2212089,44.4606649,9,CENTRAL AV,,,,,,,d73034d3ae8beb37
-73.2065924,44.4609885,12,LUDWIG CT,,,,,,,7a76d4737217d8ef
-73.2138489,44.4608639,668,PINE ST,,,,,,,97f4d264d72a4bbd
-73.2085259,44.4607423,165,SHELBURNE ST,,,,,,,c1c34ac977741f70
-73.2206458,44.4608755,45,LAKESIDE AV,,,,,,,2a10a6cd280b23ad
-73.2071066,44.4610091,11,LUDWIG CT,,,,,,,3ce99c07b746bbbb
-73.220486,44.4607878,51,LAKESIDE AV,,,,,,,b884208fda5abe06
-73.2203862,44.4607931,53,LAKESIDE AV,,,,,,,110c62632c03f33c
-73.201428,44.4608443,233,CRESCENT RD,,,,,,,50f47c18dea0265f
-73.2128659,44.4609404,92,CHERRY LN,,,,,,,81b1e0d2b8f8578b
-73.2201542,44.4608073,57,LAKESIDE AV,,,,,,,7ffe43ec0fb508d8
-73.2120738,44.4609473,91,CHERRY LN,,,,,,,d6cdd295625837f7
-73.2055307,44.4608968,66,HOOVER ST,,,,,,,d64330ea7f3b4bd1
-73.2198769,44.4608917,63,LAKESIDE AV,,,,,,,6447677d88bae4d5
-73.2117349,44.4609651,65,CHERRY LN,,,,,,,aec0988768d92c99
-73.2057057,44.4609044,60,HOOVER ST,,,,,,,65a4ac3162f22443
-73.2058705,44.460913,56,HOOVER ST,,,,,,,248b40d825b070c0
-73.2114309,44.4609801,83,BITTERSWEET LN,,,,,,,5da5e2594944d1b5
-73.2060236,44.4609212,52,HOOVER ST,,,,,,,9994fa9d67690caa
-73.2061756,44.4609272,48,HOOVER ST,,,,,,,07939906675f0852
-73.2108924,44.4610208,84,BITTERSWEET LN,,,,,,,32cb97737646d5d5
-73.2063274,44.4609352,44,HOOVER ST,,,,,,,5be122792cbba865
-73.2194481,44.4610071,79,LAKESIDE AV,,,,,,,57091f7ab5fdf592
-73.2105095,44.4610477,85,ALDER LN,,,,,,,dd93d299f3a47ad2
-73.2065744,44.4611109,16,LUDWIG CT,,,,,,,734c3dae6cf4eb50
-73.219171,44.4608963,87,LAKESIDE AV,,,,,,,15eaa876199e9dea
-73.2089722,44.4610643,88,LINDEN TR,,,,,,,62754f106b853bd1
-73.2190785,44.4609323,89,LAKESIDE AV,,,,,,,b295b9f5b9f9d7e0
-73.2099312,44.4610808,86,ALDER LN,,,,,,,4e35c754a1ed9d8d
-73.2189729,44.4608762,93,LAKESIDE AV,,,,,,,7e53206c34b77b6e
-73.2084787,44.4611163,145,SHELBURNE ST,,,,,,,18a516298c90b6d3
-73.2095458,44.4610922,87,LINDEN TR,,,,,,,d021f27795cdc44e
-73.2043048,44.4610576,171,CRESCENT RD,,,,,,,08ba8e090e94e7af
-73.2071029,44.461134,15,LUDWIG CT,,,,,,,33a643391c73da74
-73.2187275,44.4583769,0,RAILROAD_ROW -,,,,,,,9ab70acc62f715a7
-73.207592,44.4610826,150,SHELBURNE ST,,,,,,,e100b4c3b9fbaac8
-73.2177891,44.4603138,125,LAKESIDE AV,,,,,,,41c0c34752e27df8
-73.2168322,44.460145,143,LAKESIDE AV,,,,,,,a74b7df89df41369
-73.2164912,44.4608479,159,LAKESIDE AV,,,,,,,d52f7c79f419b11b
-73.2161073,44.4602068,175,LAKESIDE AV,,,,,,,7d8c1703182546dd
-73.2155286,44.4609376,189,LAKESIDE AV,,,,,,,3353377fbe8b33fe
-73.2028377,44.4611094,47,HILLCREST RD,,,,,,,6cb3d771996febf6
-73.2150206,44.4609479,661,PINE ST,,,,,,,53b91bdae2409920
-73.2010755,44.4611224,695,SOUTH PROSPECT ST,,,,,,,868d04ec7d10c34c
-73.2019535,44.4611088,50,HILLCREST RD,,,,,,,6d4273b57116b437
-73.2068542,44.461223,20,LUDWIG CT,,,,,,,2eda162001a38aa2
-73.2036674,44.4611062,175,CRESCENT RD,,,,,,,c826387883b201b4
-73.2033061,44.4611138,177,CRESCENT RD,,,,,,,b29fd94723a49294
-73.2138687,44.4611384,660,PINE ST,,,,,,,c5c4f5f0bb439168
-73.1943958,44.4595834,570,SOUTH PROSPECT ST,,,,,,,938a41ad58058e1d
-73.2120761,44.4594433,0,ROAD_ROW -,,,,,,,cffe3a64145f38a5
-73.2076295,44.4613065,140,SHELBURNE ST,,,,,,,5786ddec58b64d89
-73.208571,44.4613266,137,SHELBURNE ST,,,,,,,a735667abc53b3aa
-73.2065744,44.4613357,29,ADAMS CT,,,,,,,cf9d240e18fcfc4b
-73.2059976,44.4613161,33,ADAMS CT,,,,,,,697e566e1dc9dfd0
-73.2067599,44.4613885,25,ADAMS CT,,,,,,,3c50292913cb25c5
-73.2128708,44.4612392,86,CHERRY LN,,,,,,,4c17086e8a036e6b
-73.2069512,44.4613888,21,ADAMS CT,,,,,,,b8974290502bddb6
-73.2071461,44.4613636,17,ADAMS CT,,,,,,,0eba2e19daaccd19
-73.2123437,44.4613609,80,CHERRY LN,,,,,,,5b9dd17bbd62f7c4
-73.2073356,44.4613727,11,ADAMS CT,,,,,,,b6971fef7be71991
-73.2120036,44.4613621,74,CHERRY LN,,,,,,,6ef0dfbc8479b09c
-73.2117178,44.4613757,66,CHERRY LN,,,,,,,bd7bbe97fb3c91a6
-73.2076168,44.461455,136,SHELBURNE ST,,,,,,,2853ae8dbf9667f3
-73.2114325,44.4613883,58,CHERRY LN,,,,,,,742f9261b1a554d1
-73.2111449,44.461401,50,CHERRY LN,,,,,,,2020b4791704c3f2
-73.2028679,44.4614422,35,HILLCREST RD,,,,,,,4c4708ee773d80d9
-73.210857,44.4614138,44,CHERRY LN,,,,,,,e790b12ebefac2f5
-73.2049672,44.4602823,0,HOOVER ST,,,,,,,5516e99c653e3636
-73.2011864,44.461464,675,SOUTH PROSPECT ST,,,,,,,66f9772e016d579b
-73.2019899,44.4614601,36,HILLCREST RD,,,,,,,fa5d0c9ebcafd690
-73.2105713,44.4614256,34,CHERRY LN,,,,,,,485ee932320b4d24
-73.2102809,44.4614396,28,CHERRY LN,,,,,,,db92e867dab0fcc8
-73.2099817,44.4614525,22,CHERRY LN,,,,,,,3f9ab001eb69b226
-73.2096798,44.4614653,12,CHERRY LN,,,,,,,fda0871ef48b5a8b
-73.2060074,44.4615465,35,ADAMS CT,,,,,,,f0b1efccbc76ed1f
-73.2093805,44.461479,4,CHERRY LN,,,,,,,aae8278aa1363096
-73.2092268,44.4614657,98,LINDEN TR,,,,,,,5fb7ad2f387382bc
-73.209074,44.4614166,96,LINDEN TR,,,,,,,50ed0af1f06adb62
-73.2085475,44.4615595,135,SHELBURNE ST,,,,,,,7e25a73c6324f075
-73.2074957,44.4617107,126,SHELBURNE ST,,,,,,,23f11b6d249fab21
-73.2029082,44.4617429,23,HILLCREST RD,,,,,,,8754819ec2880130
-73.2021605,44.4617605,26,HILLCREST RD,,,,,,,5edec669ba6c305e
-73.2013672,44.4617639,673,SOUTH PROSPECT ST,,,,,,,e60d129b18fc2750
